Tree_Name	assembly	pep	cds	gff	gtf
Spathaspora_arborariae	spathaspora_arborariae.fas	spathaspora_arborariae.final.pep	spathaspora_arborariae.final.cds	spathaspora_arborariae.final.gff3	spathaspora_arborariae.final.gtf
Spathaspora_boniae	spathaspora_boniae.fas	spathaspora_boniae.final.pep	spathaspora_boniae.final.cds	spathaspora_boniae.final.gff3	spathaspora_boniae.final.gtf
Spathaspora_girioi	spathaspora_girioi.fas	spathaspora_girioi.final.pep	spathaspora_girioi.final.cds	spathaspora_girioi.final.gff3	spathaspora_girioi.final.gtf
Spathaspora_gorwiae	spathaspora_gorwiae.fas	spathaspora_gorwiae.final.pep	spathaspora_gorwiae.final.cds	spathaspora_gorwiae.final.gff3	spathaspora_gorwiae.final.gtf
Spathaspora_hagerdaliae	spathaspora_hagerdaliae.fas	spathaspora_hagerdaliae.final.pep	spathaspora_hagerdaliae.final.cds	spathaspora_hagerdaliae.final.gff3	spathaspora_hagerdaliae.final.gtf
Spathaspora_passalidarum	yHMPu5000034617_spathaspora_passalidarum_170713.fas	yHMPu5000034617_spathaspora_passalidarum_170713.final.pep	yHMPu5000034617_spathaspora_passalidarum_170713.final.cds	yHMPu5000034617_spathaspora_passalidarum_170713.final.gff3	yHMPu5000034617_spathaspora_passalidarum_170713.final.gtf
Spathaspora_xylofermentans	spathaspora_xylofermentans.fas	spathaspora_xylofermentans.final.pep	spathaspora_xylofermentans.final.cds	spathaspora_xylofermentans.final.gff3	spathaspora_xylofermentans.final.gtf
Spencermartinsiella_europaea	yHMPu5000034605_spencermartinsiella_europaea_180604.fas	yHMPu5000034605_spencermartinsiella_europaea_180604.final.pep	yHMPu5000034605_spencermartinsiella_europaea_180604.final.cds	yHMPu5000034605_spencermartinsiella_europaea_180604.final.gff3	yHMPu5000034605_spencermartinsiella_europaea_180604.final.gtf
Spencermartinsiella_ligniputridi	yHMPu5000041776_spencermartinsiella_ligniputridi_170912.fas	yHMPu5000041776_spencermartinsiella_ligniputridi_170912.final.pep	yHMPu5000041776_spencermartinsiella_ligniputridi_170912.final.cds	yHMPu5000041776_spencermartinsiella_ligniputridi_170912.final.gff3	yHMPu5000041776_spencermartinsiella_ligniputridi_170912.final.gtf
Sporopachydermia_cereana	yHMPu5000035292_sporopachydermia_cereana_201018.haplomerger2.fas	yHMPu5000035292_sporopachydermia_cereana_201018.haplomerger2.final.pep	yHMPu5000035292_sporopachydermia_cereana_201018.haplomerger2.final.cds	yHMPu5000035292_sporopachydermia_cereana_201018.haplomerger2.final.gff3	yHMPu5000035292_sporopachydermia_cereana_201018.haplomerger2.final.gtf
Sporopachydermia_lactativora	yHMPu5000034604_sporopachydermia_lactativora_180604.fas	yHMPu5000034604_sporopachydermia_lactativora_180604.final.pep	yHMPu5000034604_sporopachydermia_lactativora_180604.final.cds	yHMPu5000034604_sporopachydermia_lactativora_180604.final.gff3	yHMPu5000034604_sporopachydermia_lactativora_180604.final.gtf
Sporopachydermia_quercuum	yHMPu5000034603_sporopachydermia_quercuum_190924.fas	yHMPu5000034603_sporopachydermia_quercuum_190924.final.pep	yHMPu5000034603_sporopachydermia_quercuum_190924.final.cds	yHMPu5000034603_sporopachydermia_quercuum_190924.final.gff3	yHMPu5000034603_sporopachydermia_quercuum_190924.final.gtf
Starmera_amethionina	yHMPu5000035658_starmera_amethionina_160613.haplomerger2.fas	yHMPu5000035658_starmera_amethionina_160613.haplomerger2.final.pep	yHMPu5000035658_starmera_amethionina_160613.haplomerger2.final.cds	yHMPu5000035658_starmera_amethionina_160613.haplomerger2.final.gff3	yHMPu5000035658_starmera_amethionina_160613.haplomerger2.final.gtf
Candida_berthetii	yHMPu5000034599_candida_berthetii_190924.haplomerger2.fas	yHMPu5000034599_candida_berthetii_190924.haplomerger2.final.pep	yHMPu5000034599_candida_berthetii_190924.haplomerger2.final.cds	yHMPu5000034599_candida_berthetii_190924.haplomerger2.final.gff3	yHMPu5000034599_candida_berthetii_190924.haplomerger2.final.gtf
Starmera_caribaea	yHMPu5000037842_starmera_caribaea_210210.fas	yHMPu5000037842_starmera_caribaea_210210.final.pep	yHMPu5000037842_starmera_caribaea_210210.final.cds	yHMPu5000037842_starmera_caribaea_210210.final.gff3	yHMPu5000037842_starmera_caribaea_210210.final.gtf
Starmera_dryadoides	yHMPu5000034601_starmera_dryadoides_180604.fas	yHMPu5000034601_starmera_dryadoides_180604.final.pep	yHMPu5000034601_starmera_dryadoides_180604.final.cds	yHMPu5000034601_starmera_dryadoides_180604.final.gff3	yHMPu5000034601_starmera_dryadoides_180604.final.gtf
Starmera_pachycereana	yHMPu5000034602_starmera_pachycereana_170307.fas	yHMPu5000034602_starmera_pachycereana_170307.final.pep	yHMPu5000034602_starmera_pachycereana_170307.final.cds	yHMPu5000034602_starmera_pachycereana_170307.final.gff3	yHMPu5000034602_starmera_pachycereana_170307.final.gtf
Starmera_sp._NRRL_Y-17713	yHMPu5000034596_candida_sp_160613.fas	yHMPu5000034596_candida_sp_160613.final.pep	yHMPu5000034596_candida_sp_160613.final.cds	yHMPu5000034596_candida_sp_160613.final.gff3	yHMPu5000034596_candida_sp_160613.final.gtf
Starmera_stellimalicola	yHMPu5000034597_candida_stellimalicola_180604.fas	yHMPu5000034597_candida_stellimalicola_180604.final.pep	yHMPu5000034597_candida_stellimalicola_180604.final.cds	yHMPu5000034597_candida_stellimalicola_180604.final.gff3	yHMPu5000034597_candida_stellimalicola_180604.final.gtf
Starmerella_apicola_NRRL_Y-50540	candida_apicola.fas	candida_apicola.final.pep	candida_apicola.final.cds	candida_apicola.final.gff3	candida_apicola.final.gtf
Starmerella_apicola_NRRL_Y-2481	yHMPu5000037927_candida_apicola_180604.fas	yHMPu5000037927_candida_apicola_180604.final.pep	yHMPu5000037927_candida_apicola_180604.final.cds	yHMPu5000037927_candida_apicola_180604.final.gff3	yHMPu5000037927_candida_apicola_180604.final.gtf
Starmerella_apis	yHMPu5000034595_candida_apis_180604.fas	yHMPu5000034595_candida_apis_180604.final.pep	yHMPu5000034595_candida_apis_180604.final.cds	yHMPu5000034595_candida_apis_180604.final.gff3	yHMPu5000034595_candida_apis_180604.final.gtf
Starmerella_bacillaris	yHMPu5000036545_candida_zemplinina_180604.fas	yHMPu5000036545_candida_zemplinina_180604.final.pep	yHMPu5000036545_candida_zemplinina_180604.final.cds	yHMPu5000036545_candida_zemplinina_180604.final.gff3	yHMPu5000036545_candida_zemplinina_180604.final.gtf
Starmerella_bombi	yHMPu5000026296_candida_bombi_180604.fas	yHMPu5000026296_candida_bombi_180604.final.pep	yHMPu5000026296_candida_bombi_180604.final.cds	yHMPu5000026296_candida_bombi_180604.final.gff3	yHMPu5000026296_candida_bombi_180604.final.gtf
Starmerella_bombicola	yHMPu5000035657_starmerella_bombicola_160613.fas	yHMPu5000035657_starmerella_bombicola_160613.final.pep	yHMPu5000035657_starmerella_bombicola_160613.final.cds	yHMPu5000035657_starmerella_bombicola_160613.final.gff3	yHMPu5000035657_starmerella_bombicola_160613.final.gtf
Starmerella_cellae	yHMPu5000034582_candida_cellae_180604.fas	yHMPu5000034582_candida_cellae_180604.final.pep	yHMPu5000034582_candida_cellae_180604.final.cds	yHMPu5000034582_candida_cellae_180604.final.gff3	yHMPu5000034582_candida_cellae_180604.final.gtf
Starmerella_davenportii	yHMPu5000038394_candida_davenportii_170713.fas	yHMPu5000038394_candida_davenportii_170713.final.pep	yHMPu5000038394_candida_davenportii_170713.final.cds	yHMPu5000038394_candida_davenportii_170713.final.gff3	yHMPu5000038394_candida_davenportii_170713.final.gtf
Starmerella_etchellsii	yHMPu5000034583_candida_etchellsii_180604.fas	yHMPu5000034583_candida_etchellsii_180604.final.pep	yHMPu5000034583_candida_etchellsii_180604.final.cds	yHMPu5000034583_candida_etchellsii_180604.final.gff3	yHMPu5000034583_candida_etchellsii_180604.final.gtf
Starmerella_floricola	yHMPu5000034584_candida_floricola_180604.fas	yHMPu5000034584_candida_floricola_180604.final.pep	yHMPu5000034584_candida_floricola_180604.final.cds	yHMPu5000034584_candida_floricola_180604.final.gff3	yHMPu5000034584_candida_floricola_180604.final.gtf
Starmerella_floris	yHMPu5000034585_candida_floris_190924.fas	yHMPu5000034585_candida_floris_190924.final.pep	yHMPu5000034585_candida_floris_190924.final.cds	yHMPu5000034585_candida_floris_190924.final.gff3	yHMPu5000034585_candida_floris_190924.final.gtf
Starmerella_geochares	yHMPu5000034586_candida_geochares_180604.fas	yHMPu5000034586_candida_geochares_180604.final.pep	yHMPu5000034586_candida_geochares_180604.final.cds	yHMPu5000034586_candida_geochares_180604.final.gff3	yHMPu5000034586_candida_geochares_180604.final.gtf
Starmerella_gropengiesseri	yHMPu5000034587_candida_gropengiesseri_180604.fas	yHMPu5000034587_candida_gropengiesseri_180604.final.pep	yHMPu5000034587_candida_gropengiesseri_180604.final.cds	yHMPu5000034587_candida_gropengiesseri_180604.final.gff3	yHMPu5000034587_candida_gropengiesseri_180604.final.gtf
Starmerella_khaoyaiensis	yHMPu5000038107_candida_khaoyaiensis_170912.fas	yHMPu5000038107_candida_khaoyaiensis_170912.final.pep	yHMPu5000038107_candida_khaoyaiensis_170912.final.cds	yHMPu5000038107_candida_khaoyaiensis_170912.final.gff3	yHMPu5000038107_candida_khaoyaiensis_170912.final.gtf
Starmerella_kuoi	yHMPu5000034588_candida_kuoi_180604.fas	yHMPu5000034588_candida_kuoi_180604.final.pep	yHMPu5000034588_candida_kuoi_180604.final.cds	yHMPu5000034588_candida_kuoi_180604.final.gff3	yHMPu5000034588_candida_kuoi_180604.final.gtf
Starmerella_lactis-condensi	yHMPu5000040920_candida_lactis-condensi_201018.fas	yHMPu5000040920_candida_lactis-condensi_201018.final.pep	yHMPu5000040920_candida_lactis-condensi_201018.final.cds	yHMPu5000040920_candida_lactis-condensi_201018.final.gff3	yHMPu5000040920_candida_lactis-condensi_201018.final.gtf
Starmerella_magnoliae	yHMPu5000034590_candida_magnoliae_180604.fas	yHMPu5000034590_candida_magnoliae_180604.final.pep	yHMPu5000034590_candida_magnoliae_180604.final.cds	yHMPu5000034590_candida_magnoliae_180604.final.gff3	yHMPu5000034590_candida_magnoliae_180604.final.gtf
Starmerella_potacharoeniae	yHMPu5000038088_candida_potachaoreniae_180604.fas	yHMPu5000038088_candida_potachaoreniae_180604.final.pep	yHMPu5000038088_candida_potachaoreniae_180604.final.cds	yHMPu5000038088_candida_potachaoreniae_180604.final.gff3	yHMPu5000038088_candida_potachaoreniae_180604.final.gtf
Starmerella_powellii	yHMPu5000040924_candida_powellii_201018.fas	yHMPu5000040924_candida_powellii_201018.final.pep	yHMPu5000040924_candida_powellii_201018.final.cds	yHMPu5000040924_candida_powellii_201018.final.gff3	yHMPu5000040924_candida_powellii_201018.final.gtf
Starmerella_ratchasimensis	yHMPu5000038363_candida_ratchasimensis_170713.fas	yHMPu5000038363_candida_ratchasimensis_170713.final.pep	yHMPu5000038363_candida_ratchasimensis_170713.final.cds	yHMPu5000038363_candida_ratchasimensis_170713.final.gff3	yHMPu5000038363_candida_ratchasimensis_170713.final.gtf
Starmerella_riodocensis	yHMPu5000035291_candida_riodocensis_170307.fas	yHMPu5000035291_candida_riodocensis_170307.final.pep	yHMPu5000035291_candida_riodocensis_170307.final.cds	yHMPu5000035291_candida_riodocensis_170307.final.gff3	yHMPu5000035291_candida_riodocensis_170307.final.gtf
Starmerella_roubikii	yHMPu5000037215_starmerella_roubikii_210210.fas	yHMPu5000037215_starmerella_roubikii_210210.final.pep	yHMPu5000037215_starmerella_roubikii_210210.final.cds	yHMPu5000037215_starmerella_roubikii_210210.final.gff3	yHMPu5000037215_starmerella_roubikii_210210.final.gtf
Starmerella_scarabaei	yHMPu5000037241_starmerella_scarabaei_210210.fas	yHMPu5000037241_starmerella_scarabaei_210210.final.pep	yHMPu5000037241_starmerella_scarabaei_210210.final.cds	yHMPu5000037241_starmerella_scarabaei_210210.final.gff3	yHMPu5000037241_starmerella_scarabaei_210210.final.gtf
Starmerella_sirachaensis	yHMPu5000038094_candida_sirachaensis_170912.fas	yHMPu5000038094_candida_sirachaensis_170912.final.pep	yHMPu5000038094_candida_sirachaensis_170912.final.cds	yHMPu5000038094_candida_sirachaensis_170912.final.gff3	yHMPu5000038094_candida_sirachaensis_170912.final.gtf
Starmerella_sorbosivorans	yHMPu5000037883_candida_sorbosivorans_180604.fas	yHMPu5000037883_candida_sorbosivorans_180604.final.pep	yHMPu5000037883_candida_sorbosivorans_180604.final.cds	yHMPu5000037883_candida_sorbosivorans_180604.final.gff3	yHMPu5000037883_candida_sorbosivorans_180604.final.gtf
Starmerella_stellata	yHMPu5000034591_candida_stellata_180604.fas	yHMPu5000034591_candida_stellata_180604.final.pep	yHMPu5000034591_candida_stellata_180604.final.cds	yHMPu5000034591_candida_stellata_180604.final.gff3	yHMPu5000034591_candida_stellata_180604.final.gtf
Starmerella_stigmatis	yHMPu5000040927_candida_stigmatis_201018.fas	yHMPu5000040927_candida_stigmatis_201018.final.pep	yHMPu5000040927_candida_stigmatis_201018.final.cds	yHMPu5000040927_candida_stigmatis_201018.final.gff3	yHMPu5000040927_candida_stigmatis_201018.final.gtf
Starmerella_tilneyi	yHMPu5000038358_candida_tilneyi_170713.fas	yHMPu5000038358_candida_tilneyi_170713.final.pep	yHMPu5000038358_candida_tilneyi_170713.final.cds	yHMPu5000038358_candida_tilneyi_170713.final.gff3	yHMPu5000038358_candida_tilneyi_170713.final.gtf
Starmerella_vaccinii	yHMPu5000035290_candida_vaccinii_170307.fas	yHMPu5000035290_candida_vaccinii_170307.final.pep	yHMPu5000035290_candida_vaccinii_170307.final.cds	yHMPu5000035290_candida_vaccinii_170307.final.gff3	yHMPu5000035290_candida_vaccinii_170307.final.gtf
Sugiyamaella_americana	yHMPu5000041775_sugiyamaella_americana_190924.fas	yHMPu5000041775_sugiyamaella_americana_190924.final.pep	yHMPu5000041775_sugiyamaella_americana_190924.final.cds	yHMPu5000041775_sugiyamaella_americana_190924.final.gff3	yHMPu5000041775_sugiyamaella_americana_190924.final.gtf
Sugiyamaella_boreocaroliniensis	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604.fas	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604.final.pep	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604.final.cds	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604.final.gff3	yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604.final.gtf
Sugiyamaella_castrensis	yHMPu5000041773_sugiyamaella_castrensis_190924.fas	yHMPu5000041773_sugiyamaella_castrensis_190924.final.pep	yHMPu5000041773_sugiyamaella_castrensis_190924.final.cds	yHMPu5000041773_sugiyamaella_castrensis_190924.final.gff3	yHMPu5000041773_sugiyamaella_castrensis_190924.final.gtf
Sugiyamaella_chiloensis	yHMPu5000041772_sugiyamaella_chiloensis_170912.fas	yHMPu5000041772_sugiyamaella_chiloensis_170912.final.pep	yHMPu5000041772_sugiyamaella_chiloensis_170912.final.cds	yHMPu5000041772_sugiyamaella_chiloensis_170912.final.gff3	yHMPu5000041772_sugiyamaella_chiloensis_170912.final.gtf
Sugiyamaella_floridensis	yHMPu5000037841_sugiyamaella_floridensis_201018.fas	yHMPu5000037841_sugiyamaella_floridensis_201018.final.pep	yHMPu5000037841_sugiyamaella_floridensis_201018.final.cds	yHMPu5000037841_sugiyamaella_floridensis_201018.final.gff3	yHMPu5000037841_sugiyamaella_floridensis_201018.final.gtf
Sugiyamaella_grinbergsii	yHMPu5000034577_sugiyamaella_grinbergsii_180604.fas	yHMPu5000034577_sugiyamaella_grinbergsii_180604.final.pep	yHMPu5000034577_sugiyamaella_grinbergsii_180604.final.cds	yHMPu5000034577_sugiyamaella_grinbergsii_180604.final.gff3	yHMPu5000034577_sugiyamaella_grinbergsii_180604.final.gtf
Sugiyamaella_japonica	yHMPu5000041771_sugiyamaella_japonica_190924.fas	yHMPu5000041771_sugiyamaella_japonica_190924.final.pep	yHMPu5000041771_sugiyamaella_japonica_190924.final.cds	yHMPu5000041771_sugiyamaella_japonica_190924.final.gff3	yHMPu5000041771_sugiyamaella_japonica_190924.final.gtf
Sugiyamaella_lignohabitans	yHMPu5000037840_sugiyamaella_lignohabitans_180604.fas	yHMPu5000037840_sugiyamaella_lignohabitans_180604.final.pep	yHMPu5000037840_sugiyamaella_lignohabitans_180604.final.cds	yHMPu5000037840_sugiyamaella_lignohabitans_180604.final.gff3	yHMPu5000037840_sugiyamaella_lignohabitans_180604.final.gtf
Sugiyamaella_marilandica	yHMPu5000038321_sugiyamaella_marilandica_170713.fas	yHMPu5000038321_sugiyamaella_marilandica_170713.final.pep	yHMPu5000038321_sugiyamaella_marilandica_170713.final.cds	yHMPu5000038321_sugiyamaella_marilandica_170713.final.gff3	yHMPu5000038321_sugiyamaella_marilandica_170713.final.gtf
Sugiyamaella_mastotermitis	yHMPu5000037237_sugiyamaella_mastotermitis_210305.fas	yHMPu5000037237_sugiyamaella_mastotermitis_210305.final.pep	yHMPu5000037237_sugiyamaella_mastotermitis_210305.final.cds	yHMPu5000037237_sugiyamaella_mastotermitis_210305.final.gff3	yHMPu5000037237_sugiyamaella_mastotermitis_210305.final.gtf
Sugiyamaella_neomexicana	yHMPu5000034576_sugiyamaella_neomexicana_180604.fas	yHMPu5000034576_sugiyamaella_neomexicana_180604.final.pep	yHMPu5000034576_sugiyamaella_neomexicana_180604.final.cds	yHMPu5000034576_sugiyamaella_neomexicana_180604.final.gff3	yHMPu5000034576_sugiyamaella_neomexicana_180604.final.gtf
Sugiyamaella_novakii	yHMPu5000041770_sugiyamaella_novakii_190924.fas	yHMPu5000041770_sugiyamaella_novakii_190924.final.pep	yHMPu5000041770_sugiyamaella_novakii_190924.final.cds	yHMPu5000041770_sugiyamaella_novakii_190924.final.gff3	yHMPu5000041770_sugiyamaella_novakii_190924.final.gtf
Sugiyamaella_paludigena	yHMPu5000034575_sugiyamaella_paludigena_180604.fas	yHMPu5000034575_sugiyamaella_paludigena_180604.final.pep	yHMPu5000034575_sugiyamaella_paludigena_180604.final.cds	yHMPu5000034575_sugiyamaella_paludigena_180604.final.gff3	yHMPu5000034575_sugiyamaella_paludigena_180604.final.gtf
Sugiyamaella_pinicola	yHMPu5000037838_sugiyamaella_pinicola_190924.fas	yHMPu5000037838_sugiyamaella_pinicola_190924.final.pep	yHMPu5000037838_sugiyamaella_pinicola_190924.final.cds	yHMPu5000037838_sugiyamaella_pinicola_190924.final.gff3	yHMPu5000037838_sugiyamaella_pinicola_190924.final.gtf
Sugiyamaella_qingdaonensis	yHMPu5000038365_candida_qingdaonensis_170713.fas	yHMPu5000038365_candida_qingdaonensis_170713.final.pep	yHMPu5000038365_candida_qingdaonensis_170713.final.cds	yHMPu5000038365_candida_qingdaonensis_170713.final.gff3	yHMPu5000038365_candida_qingdaonensis_170713.final.gtf
Sugiyamaella_smithiae	yHMPu5000034574_sugiyamaella_smithiae_180604.fas	yHMPu5000034574_sugiyamaella_smithiae_180604.final.pep	yHMPu5000034574_sugiyamaella_smithiae_180604.final.cds	yHMPu5000034574_sugiyamaella_smithiae_180604.final.gff3	yHMPu5000034574_sugiyamaella_smithiae_180604.final.gtf
Sugiyamaella_sp._yHKS617	yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.fas	yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final.pep	yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final.cds	yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final.gff3	yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final.gtf
Sugiyamaella_valdiviana	yHMPu5000034573_sugiyamaella_valdiviana_180604.fas	yHMPu5000034573_sugiyamaella_valdiviana_180604.final.pep	yHMPu5000034573_sugiyamaella_valdiviana_180604.final.cds	yHMPu5000034573_sugiyamaella_valdiviana_180604.final.gff3	yHMPu5000034573_sugiyamaella_valdiviana_180604.final.gtf
Sugiyamaella_xylanicola	sugiyamaella_xylanicola.fas	sugiyamaella_xylanicola.final.pep	sugiyamaella_xylanicola.final.cds	sugiyamaella_xylanicola.final.gff3	sugiyamaella_xylanicola.final.gtf
Suhomyces_ambrosiae	yHMPu5000035027_candida_ambrosiae_160519.fas	yHMPu5000035027_candida_ambrosiae_160519.final.pep	yHMPu5000035027_candida_ambrosiae_160519.final.cds	yHMPu5000035027_candida_ambrosiae_160519.final.gff3	yHMPu5000035027_candida_ambrosiae_160519.final.gtf
Suhomyces_atakaporum	yHMPu5000035014_candida_atakaporum_190924.fas	yHMPu5000035014_candida_atakaporum_190924.final.pep	yHMPu5000035014_candida_atakaporum_190924.final.cds	yHMPu5000035014_candida_atakaporum_190924.final.gff3	yHMPu5000035014_candida_atakaporum_190924.final.gtf
Suhomyces_bokatorum	yHMPu5000035015_candida_bokatorum_160519.fas	yHMPu5000035015_candida_bokatorum_160519.final.pep	yHMPu5000035015_candida_bokatorum_160519.final.cds	yHMPu5000035015_candida_bokatorum_160519.final.gff3	yHMPu5000035015_candida_bokatorum_160519.final.gtf
