assembly_fullID_updated	Tip_ID	assembly_fullID_updated_kegg	assembly_fullID_updated_OG	Tip_ID_v2	FINAL_Tip_ID	DanaKegg
yHMPu5000034967_candida_freyschussii_160519	Candida_freyschussii_CBS2161	yHMPu5000034967_candida_freyschussii_160519	yHMPu5000034967_candida_freyschussii_160519	Candida_freyschussii	Candida_freyschussii	yHMPu5000034967_candida_freyschussii_160519
yHMPu5000034968_candida_maritima_160519	Cyberlindnera_maritima_CBS5107	yHMPu5000034968_candida_maritima_160519	yHMPu5000034968_candida_maritima_160519	Cyberlindnera_maritima	Cyberlindnera_maritima	yHMPu5000034968_candida_maritima_160519
yHMPu5000034969_candida_sp_160519.haplomerger2	Cyberlindnera_sp._CBS6259	yHMPu5000034969_candida_sp_160519	yHMPu5000034969_candida_sp_160519.haplomerger2	Cyberlindnera_sp._NRRL_Y-27103	Cyberlindnera_sp._NRRL_Y-27103	yHMPu5000034969_candida_sp_160519
yHMPu5000034970_Candida_sp._SPAdes	Candida_sp_nov._NRRLYB-4088	yHMPu5000034970_Candida_sp_SPAdes	yHMPu5000034970_Candida_sp._SPAdes	Candida_sp._NRRL_YB-4088	Candida_sp._NRRL_YB-4088	yHMPu5000034970_Candida_sp
yHMPu5000034971_candida_sp_160519	Cyberlindnera_sp._NRRLY-7615	yHMPu5000034971_candida_sp_160519	yHMPu5000034971_candida_sp_160519	Cyberlindnera_sp._NRRL_Y-7615	Cyberlindnera_sp._NRRL_Y-7615	yHMPu5000034971_candida_sp_160519
yHMPu5000034973_danielozyma_ontarioensis_160519	Danielozyma_ontarioensis_CBS8502	yHMPu5000034973_danielozyma_ontarioensis_160519	yHMPu5000034973_danielozyma_ontarioensis_160519	Danielozyma_ontarioensis	Danielozyma_ontarioensis	yHMPu5000034973_danielozyma_ontarioensis_160519
yHMPu5000034974_deakozyma_indianensis_160519	Deakozyma_indianensis_CBS12903	yHMPu5000034974_deakozyma_indianensis_160519	yHMPu5000034974_deakozyma_indianensis_160519	Deakozyma_indianensis	Deakozyma_indianensis	yHMPu5000034974_deakozyma_indianensis_160519
yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2	Brettanomyces_bruxellensis_CBS74	yHMPu5000034975_dekkera_bruxellensis_160519	yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2	Brettanomyces_bruxellensis	Brettanomyces_bruxellensis	yHMPu5000034975_dekkera_bruxellensis_160519
yHMPu5000034976_dekkera_anomala_160519.haplomerger2	Brettanomyces_anomalus_CBS8139	yHMPu5000034976_dekkera_anomala_160519	yHMPu5000034976_dekkera_anomala_160519.haplomerger2	Brettanomyces_anomalus_NRRL_Y-17522	Brettanomyces_anomalus_NRRL_Y-17522	yHMPu5000034976_dekkera_anomala_160519
yHMPu5000034978_cyberlindnera_mrakii_160519	Cyberlindnera_mrakii_CBS1707	yHMPu5000034978_cyberlindnera_mrakii_160519	yHMPu5000034978_cyberlindnera_mrakii_160519	Cyberlindnera_mrakii	Cyberlindnera_mrakii	yHMPu5000034978_cyberlindnera_mrakii_160519
yHMPu5000034979_cyberlindnera_misumaiensis_160519	Cyberlindnera_misumaiensis_CBS8062	yHMPu5000034979_cyberlindnera_misumaiensis_160519	yHMPu5000034979_cyberlindnera_misumaiensis_160519	Cyberlindnera_misumaiensis	Cyberlindnera_misumaiensis	yHMPu5000034979_cyberlindnera_misumaiensis_160519
yHMPu5000034980_cyberlindnera_lachancei_160519.haplomerger2	Cyberlindnera_lachancei_CBS8557	yHMPu5000034980_cyberlindnera_lachancei_160519	yHMPu5000034980_cyberlindnera_lachancei_160519.haplomerger2	Cyberlindnera_lachancei	Cyberlindnera_lachancei	yHMPu5000034980_cyberlindnera_lachancei_160519
yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2	Cyberlindnera_euphorbiae_CBS8033	yHMPu5000034981_cyberlindnera_euphorbiae_160519	yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2	Cyberlindnera_euphorbiae	Cyberlindnera_euphorbiae	yHMPu5000034981_cyberlindnera_euphorbiae_160519
yHMPu5000034982_candida_ubatubensis_160519	Candida_ubatubensis_CBS10003	yHMPu5000034982_candida_ubatubensis_160519	yHMPu5000034982_candida_ubatubensis_160519	Candida_ubatubensis	Candida_ubatubensis	yHMPu5000034982_candida_ubatubensis_160519
yHMPu5000034983_candida_tsuchiyae_210210	Candida_tsuchiyae_CBS7195	yHMPu5000034983_candida_tsuchiyae_210210	yHMPu5000034983_candida_tsuchiyae_210210	Candida_tsuchiyae	Candida_tsuchiyae	yHMPu5000034983_candida_tsuchiyae_210210
yHMPu5000034984_candida_sharkiensis_160519	Candida_sharkensis_CBS11368	yHMPu5000034984_candida_sharkiensis_160519	yHMPu5000034984_candida_sharkiensis_160519	Candida_sharkensis	Candida_sharkensis	yHMPu5000034984_candida_sharkiensis_160519
yHMPu5000034985_candida_pseudointermedia_160613	Candida_pseudointermedia_CBS6918	yHMPu5000034985_candida_pseudointermedia_160613	yHMPu5000034985_candida_pseudointermedia_160613	Candida_pseudointermedia	Candida_pseudointermedia	yHMPu5000034985_candida_pseudointermedia_160613
yHMPu5000034986_candida_oregonensis_160519	Candida_oregonensis_CBS5036	yHMPu5000034986_candida_oregonensis_160519	yHMPu5000034986_candida_oregonensis_160519	Candida_oregonensis	Candida_oregonensis	yHMPu5000034986_candida_oregonensis_160519
yHMPu5000034987_candida_intermedia_160519	Candida_intermedia_CBS572	yHMPu5000034987_candida_intermedia_160519	yHMPu5000034987_candida_intermedia_160519	Candida_intermedia	Candida_intermedia	yHMPu5000034987_candida_intermedia_160519
yHMPu5000034988_candida_fructus_160519	Clavispora_fructus_CBS6380	yHMPu5000034988_candida_fructus_160519	yHMPu5000034988_candida_fructus_160519	Clavispora_fructus_NRRL_Y-17072	Clavispora_fructus_NRRL_Y-17072	yHMPu5000034988_candida_fructus_160519
yHMPu5000034989_candida_duobushaemulonii_160519	Candida_duobushaemulonis_CBS7798	yHMPu5000034989_candida_duobushaemulonii_160519	yHMPu5000034989_candida_duobushaemulonii_160519	Candida_duobushaemulonis	Candida_duobushaemuli	yHMPu5000034989_candida_duobushaemulonii_160519
yHMPu5000034990_Candida_corydali_SPADES	Candida_corydali_CBS10158	yHMPu5000034990_Candida_corydali_SPADES	yHMPu5000034990_Candida_corydali_SPADES	Candida_corydali	Candida_corydali	yHMPu5000034990_Candida_corydali_SPADES
